value,flagInfo,parameter,period,coordinates,summary,coverage
74.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-12T13:30:00Z', 'local': '2016-12-12T19:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T14:30:00Z', 'local': '2016-12-12T20:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-12T13:30:00Z', 'local': '2016-12-12T19:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T14:30:00Z', 'local': '2016-12-12T20:00:00+05:30'}}"
99.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-12T14:30:00Z', 'local': '2016-12-12T20:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T15:30:00Z', 'local': '2016-12-12T21:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-12T14:30:00Z', 'local': '2016-12-12T20:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T15:30:00Z', 'local': '2016-12-12T21:00:00+05:30'}}"
119.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-12T15:30:00Z', 'local': '2016-12-12T21:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T16:30:00Z', 'local': '2016-12-12T22:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-12T15:30:00Z', 'local': '2016-12-12T21:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T16:30:00Z', 'local': '2016-12-12T22:00:00+05:30'}}"
137.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-12T16:30:00Z', 'local': '2016-12-12T22:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T17:30:00Z', 'local': '2016-12-12T23:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-12T16:30:00Z', 'local': '2016-12-12T22:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T17:30:00Z', 'local': '2016-12-12T23:00:00+05:30'}}"
150.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-12T17:30:00Z', 'local': '2016-12-12T23:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T18:30:00Z', 'local': '2016-12-13T00:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-12T17:30:00Z', 'local': '2016-12-12T23:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T18:30:00Z', 'local': '2016-12-13T00:00:00+05:30'}}"
155.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-12T18:30:00Z', 'local': '2016-12-13T00:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T19:30:00Z', 'local': '2016-12-13T01:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-12T18:30:00Z', 'local': '2016-12-13T00:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T19:30:00Z', 'local': '2016-12-13T01:00:00+05:30'}}"
192.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-12T19:30:00Z', 'local': '2016-12-13T01:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T20:30:00Z', 'local': '2016-12-13T02:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-12T19:30:00Z', 'local': '2016-12-13T01:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T20:30:00Z', 'local': '2016-12-13T02:00:00+05:30'}}"
212.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-12T20:30:00Z', 'local': '2016-12-13T02:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T21:30:00Z', 'local': '2016-12-13T03:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-12T20:30:00Z', 'local': '2016-12-13T02:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T21:30:00Z', 'local': '2016-12-13T03:00:00+05:30'}}"
223.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-12T21:30:00Z', 'local': '2016-12-13T03:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T22:30:00Z', 'local': '2016-12-13T04:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-12T21:30:00Z', 'local': '2016-12-13T03:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T22:30:00Z', 'local': '2016-12-13T04:00:00+05:30'}}"
222.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-12T22:30:00Z', 'local': '2016-12-13T04:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T23:30:00Z', 'local': '2016-12-13T05:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-12T22:30:00Z', 'local': '2016-12-13T04:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-12T23:30:00Z', 'local': '2016-12-13T05:00:00+05:30'}}"
228.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-12T23:30:00Z', 'local': '2016-12-13T05:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T00:30:00Z', 'local': '2016-12-13T06:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-12T23:30:00Z', 'local': '2016-12-13T05:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T00:30:00Z', 'local': '2016-12-13T06:00:00+05:30'}}"
225.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T00:30:00Z', 'local': '2016-12-13T06:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T01:30:00Z', 'local': '2016-12-13T07:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T00:30:00Z', 'local': '2016-12-13T06:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T01:30:00Z', 'local': '2016-12-13T07:00:00+05:30'}}"
223.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T01:30:00Z', 'local': '2016-12-13T07:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T02:30:00Z', 'local': '2016-12-13T08:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T01:30:00Z', 'local': '2016-12-13T07:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T02:30:00Z', 'local': '2016-12-13T08:00:00+05:30'}}"
226.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T02:30:00Z', 'local': '2016-12-13T08:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T03:30:00Z', 'local': '2016-12-13T09:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T02:30:00Z', 'local': '2016-12-13T08:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T03:30:00Z', 'local': '2016-12-13T09:00:00+05:30'}}"
246.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T03:30:00Z', 'local': '2016-12-13T09:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T04:30:00Z', 'local': '2016-12-13T10:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T03:30:00Z', 'local': '2016-12-13T09:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T04:30:00Z', 'local': '2016-12-13T10:00:00+05:30'}}"
241.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T04:30:00Z', 'local': '2016-12-13T10:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T05:30:00Z', 'local': '2016-12-13T11:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T04:30:00Z', 'local': '2016-12-13T10:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T05:30:00Z', 'local': '2016-12-13T11:00:00+05:30'}}"
241.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T05:30:00Z', 'local': '2016-12-13T11:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T06:30:00Z', 'local': '2016-12-13T12:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T05:30:00Z', 'local': '2016-12-13T11:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T06:30:00Z', 'local': '2016-12-13T12:00:00+05:30'}}"
207.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T06:30:00Z', 'local': '2016-12-13T12:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T07:30:00Z', 'local': '2016-12-13T13:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T06:30:00Z', 'local': '2016-12-13T12:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T07:30:00Z', 'local': '2016-12-13T13:00:00+05:30'}}"
137.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T07:30:00Z', 'local': '2016-12-13T13:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T08:30:00Z', 'local': '2016-12-13T14:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T07:30:00Z', 'local': '2016-12-13T13:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T08:30:00Z', 'local': '2016-12-13T14:00:00+05:30'}}"
112.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T08:30:00Z', 'local': '2016-12-13T14:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T09:30:00Z', 'local': '2016-12-13T15:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T08:30:00Z', 'local': '2016-12-13T14:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T09:30:00Z', 'local': '2016-12-13T15:00:00+05:30'}}"
94.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T09:30:00Z', 'local': '2016-12-13T15:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T10:30:00Z', 'local': '2016-12-13T16:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T09:30:00Z', 'local': '2016-12-13T15:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T10:30:00Z', 'local': '2016-12-13T16:00:00+05:30'}}"
88.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T10:30:00Z', 'local': '2016-12-13T16:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T11:30:00Z', 'local': '2016-12-13T17:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T10:30:00Z', 'local': '2016-12-13T16:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T11:30:00Z', 'local': '2016-12-13T17:00:00+05:30'}}"
87.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T11:30:00Z', 'local': '2016-12-13T17:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T12:30:00Z', 'local': '2016-12-13T18:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T11:30:00Z', 'local': '2016-12-13T17:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T12:30:00Z', 'local': '2016-12-13T18:00:00+05:30'}}"
84.3,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T12:30:00Z', 'local': '2016-12-13T18:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T13:30:00Z', 'local': '2016-12-13T19:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T12:30:00Z', 'local': '2016-12-13T18:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T13:30:00Z', 'local': '2016-12-13T19:00:00+05:30'}}"
89.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T13:30:00Z', 'local': '2016-12-13T19:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T14:30:00Z', 'local': '2016-12-13T20:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T13:30:00Z', 'local': '2016-12-13T19:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T14:30:00Z', 'local': '2016-12-13T20:00:00+05:30'}}"
123.0,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T14:30:00Z', 'local': '2016-12-13T20:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T15:30:00Z', 'local': '2016-12-13T21:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T14:30:00Z', 'local': '2016-12-13T20:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T15:30:00Z', 'local': '2016-12-13T21:00:00+05:30'}}"
134.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T15:30:00Z', 'local': '2016-12-13T21:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T16:30:00Z', 'local': '2016-12-13T22:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T15:30:00Z', 'local': '2016-12-13T21:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T16:30:00Z', 'local': '2016-12-13T22:00:00+05:30'}}"
147.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T16:30:00Z', 'local': '2016-12-13T22:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T17:30:00Z', 'local': '2016-12-13T23:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T16:30:00Z', 'local': '2016-12-13T22:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T17:30:00Z', 'local': '2016-12-13T23:00:00+05:30'}}"
161.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T17:30:00Z', 'local': '2016-12-13T23:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T18:30:00Z', 'local': '2016-12-14T00:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T17:30:00Z', 'local': '2016-12-13T23:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T18:30:00Z', 'local': '2016-12-14T00:00:00+05:30'}}"
169.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T18:30:00Z', 'local': '2016-12-14T00:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T19:30:00Z', 'local': '2016-12-14T01:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T18:30:00Z', 'local': '2016-12-14T00:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T19:30:00Z', 'local': '2016-12-14T01:00:00+05:30'}}"
159.9,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T19:30:00Z', 'local': '2016-12-14T01:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T20:30:00Z', 'local': '2016-12-14T02:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T19:30:00Z', 'local': '2016-12-14T01:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T20:30:00Z', 'local': '2016-12-14T02:00:00+05:30'}}"
150.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T20:30:00Z', 'local': '2016-12-14T02:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T21:30:00Z', 'local': '2016-12-14T03:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T20:30:00Z', 'local': '2016-12-14T02:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T21:30:00Z', 'local': '2016-12-14T03:00:00+05:30'}}"
145.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': 'raw', 'interval': '01:00:00', 'datetimeFrom': {'utc': '2016-12-13T21:30:00Z', 'local': '2016-12-14T03:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T22:30:00Z', 'local': '2016-12-14T04:00:00+05:30'}}",,,"{'expectedCount': 1, 'expectedInterval': '01:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 100.0, 'percentCoverage': 100.0, 'datetimeFrom': {'utc': '2016-12-13T21:30:00Z', 'local': '2016-12-14T03:00:00+05:30'}, 'datetimeTo': {'utc': '2016-12-13T22:30:00Z', 'local': '2016-12-14T04:00:00+05:30'}}"
